depth	notinrefseq_cds	refseq_cds	gc15_slop50	gc15to20_slop50	gc20to25_slop50	gc25to30_slop50	gc30to55_slop50	gc55to60_slop50	gc60to65_slop50	gc65to70_slop50	gc70to75_slop50	gc75to80_slop50	gc80to85_slop50	gc85_slop50	gclt25orgt65_slop50	gclt30orgt55_slop50	AllHomopolymers_ge7bp_imperfectge11bp_slop5	AllTandemRepeats	AllTandemRepeats_201to10000bp_slop5	AllTandemRepeats_51to200bp_slop5	AllTandemRepeats_ge10001bp_slop5	AllTandemRepeats_ge101bp_slop5	AllTandemRepeats_le50bp_slop5	AllTandemRepeatsandHomopolymers_slop5	SimpleRepeat_diTR_10to49_slop5	SimpleRepeat_diTR_50to149_slop5	SimpleRepeat_diTR_ge150_slop5	SimpleRepeat_homopolymer_4to6_AT_slop5	SimpleRepeat_homopolymer_4to6_GC_slop5	SimpleRepeat_homopolymer_4to6_slop5	SimpleRepeat_homopolymer_7to11_AT_slop5	SimpleRepeat_homopolymer_7to11_GC_slop5	SimpleRepeat_homopolymer_7to11_slop5	SimpleRepeat_homopolymer_ge12_AT_slop5	SimpleRepeat_homopolymer_ge12_GC_slop5	SimpleRepeat_homopolymer_ge12_slop5	SimpleRepeat_homopolymer_ge21_AT_slop5	SimpleRepeat_homopolymer_ge21_GC_slop5	SimpleRepeat_homopolymer_ge21_slop5	SimpleRepeat_imperfecthomopolge11_AT_slop5	SimpleRepeat_imperfecthomopolge11_GC_slop5	SimpleRepeat_imperfecthomopolge11_slop5	SimpleRepeat_imperfecthomopolge21_AT_slop5	SimpleRepeat_imperfecthomopolge21_GC_slop5	SimpleRepeat_imperfecthomopolge21_slop5	SimpleRepeat_quadTR_19to49_slop5	SimpleRepeat_quadTR_50to149_slop5	SimpleRepeat_quadTR_ge150_slop5	SimpleRepeat_triTR_14to49_slop5	SimpleRepeat_triTR_50to149_slop5	SimpleRepeat_triTR_ge150_slop5	notinAllHomopolymers_ge7bp_imperfectge11bp_slop5	notinAllTandemRepeatsandHomopolymers_slop5	notinallTandemRepeats	notinsatellites_slop5	satellites_slop5	lowmappabilityall	nonunique_l100_m2_e1	nonunique_l250_m0_e0	notinlowmappabilityall	KIR	L1H_gt500	LD_discordant_haplotypes_slop5bp	MHC	VDJ	allOtherDifficultregions	collapsed_duplication_FP_regions	contigs_lt500kb	false_duplications_correct_copy	false_duplications_incorrect_copy	gaps_slop15kb	gnomAD_InbreedingCoeff_slop1bp_merge1000bp	population_CNV_FP_regions	notinsegdups	notinsegdups_gt10kb	segdups	segdups_gt10kb	alldifficultregions	alllowmapandsegdupregions	notinalldifficultregions	notinalllowmapandsegdupregions	AllAutosomes	chrX_PAR	chrX_XTR	chrX_ampliconic	chrX_nonPAR	chrY_PAR	chrY_XTR	chrY_ampliconic	chrY_nonPAR
0	164871655	1054314.0	736252.0	509910.0	3454797.0	11057847.0	133655465.0	7807425.0	4837185.0	2594627.0	800547.0	357481.0	368868.0	51203.0	8862269.0	32270504.0	2914798.0	70956888	6092426.0	1016143.0	63026477.0	69563784	821842.0	73871686	627955.0	31868.0	1030.0	32504581.0	7737222.0	39568577.0	1687192.0	128858.0	1814285.0	508033.0	5724.0	513737.0	179554.0	210.0	179764.0	1226517.0	194444.0	1420639.0	335634.0	13557.0	349183.0	129685.0	26156.0	1634.0	102551.0	4843.0	1651.0	163011171	92054283.0	94969081.0	102493654.0	63432315.0	148963525.0	148948351.0	85856819.0	16962444.0	4284.0	2536926.0	102916.0	181714.0	1166395.0	43217128	2931294.0	16961163.0	216721.0	972396.0	7086639.0	4846272.0	5184860.0	91795112.0	93398967.0	74130857.0	72527002.0	156844583	152191648.0	9081386.0	13734321.0	132509941	232843.0	926086.0	926991.0	9671943.0	2778692.0	3384896.0	9748603.0	23511242.0
1	17064369	163098.0	263838.0	106875.0	550641.0	1667365.0	11664892.0	1203801.0	816169.0	543530.0	200575.0	127482.0	136051.0	27454.0	1950974.0	5562575.0	594532.0	2118063	1152731.0	263042.0	527654.0	1797864	174636.0	2712595	252676.0	26428.0	152.0	3435706.0	1300292.0	4634906.0	242756.0	39006.0	281445.0	183199.0	3812.0	186982.0	94948.0	275.0	95223.0	289797.0	81258.0	370887.0	126656.0	10056.0	136712.0	40911.0	14371.0	416.0	26394.0	2148.0	146.0	16632935	14514872.0	15109404.0	16699469.0	527998.0	8498282.0	8497273.0	614070.0	8729185.0	1549.0	120468.0	64329.0	18921.0	103683.0	1495176	248540.0	515840.0	8423.0	0.0	203825.0	511715.0	380874.0	13137181.0	13367309.0	4090286.0	3860158.0	10780762	8888433.0	6446705.0	8339034.0	15582334	58490.0	259502.0	10931.0	1559894.0	0.0	4851.0	2315.0	26749.0
2	29712395	331818.0	258149.0	182044.0	1124827.0	3534800.0	20068284.0	2320089.0	1274495.0	680184.0	317717.0	212920.0	161376.0	44796.0	2976541.0	9975929.0	1017726.0	2309426	1212005.0	441399.0	331005.0	1739398	325017.0	3327152	342636.0	25652.0	40.0	6090227.0	2188704.0	8096803.0	453627.0	43607.0	496504.0	319149.0	4675.0	323758.0	155672.0	292.0	155964.0	526212.0	99213.0	625135.0	214824.0	10557.0	225379.0	66272.0	23542.0	270.0	41908.0	2677.0	289.0	29026487	26717061.0	27734787.0	29699330.0	344883.0	7817357.0	7816630.0	426922.0	22226856.0	1908.0	87166.0	114036.0	26961.0	141322.0	1353930	227518.0	421540.0	9939.0	0.0	166765.0	445030.0	317444.0	25966408.0	26252196.0	4077805.0	3792017.0	12355801	8558598.0	17688412.0	21485615.0	26734520	107977.0	269349.0	17211.0	3185934.0	0.0	4736.0	1396.0	15782.0
3	52599800	611724.0	273863.0	308509.0	2073745.0	6784159.0	35462815.0	4326813.0	2125750.0	988807.0	501633.0	322043.0	207013.0	57626.0	4728628.0	17748709.0	1755916.0	3011656	1438521.0	690341.0	298186.0	2038604	584608.0	4767572	469075.0	25006.0	44.0	10947168.0	3763192.0	14381697.0	841735.0	56297.0	896766.0	529307.0	5660.0	534902.0	240649.0	213.0	240862.0	924202.0	124314.0	1048030.0	347115.0	12130.0	359241.0	106521.0	32471.0	344.0	70299.0	3414.0	101.0	51455608	48443952.0	50199868.0	52873525.0	337999.0	7692793.0	7692114.0	340986.0	45518731.0	2758.0	72068.0	200450.0	51085.0	198161.0	1474357	233448.0	428631.0	15493.0	0.0	172508.0	424004.0	297527.0	48769602.0	49157562.0	4441922.0	4053962.0	15832242	8959072.0	37379282.0	44252452.0	47022048	192104.0	283961.0	27936.0	5987557.0	0.0	3427.0	724.0	9815.0
4	85814335	1002312.0	302209.0	480389.0	3464642.0	11466367.0	57951553.0	7235131.0	3367414.0	1430434.0	710988.0	434945.0	248418.0	67534.0	7133548.0	28865094.0	2759830.0	4030354	1739873.0	1002845.0	351460.0	2513755	936176.0	6790184	625191.0	25731.0	4.0	18007878.0	5982179.0	23451328.0	1401343.0	75908.0	1475171.0	781286.0	6994.0	788215.0	325504.0	319.0	325823.0	1443613.0	148278.0	1591196.0	502520.0	12081.0	514594.0	153799.0	42798.0	226.0	107754.0	4654.0	34.0	84056817	80026463.0	82786293.0	86397540.0	419107.0	7792638.0	7791785.0	279101.0	79024009.0	3598.0	67265.0	336886.0	103183.0	255218.0	1746970	246508.0	459767.0	27457.0	0.0	199868.0	425553.0	294558.0	81806829.0	82340168.0	5009818.0	4476479.0	20755201	9707771.0	66061446.0	77108876.0	76932042	277236.0	298338.0	40919.0	9599964.0	0.0	1535.0	277.0	7405.0
5	126931220	1489293.0	320822.0	667815.0	5170880.0	17268718.0	86022770.0	10850792.0	4884561.0	1926760.0	915655.0	534628.0	269717.0	69432.0	9870255.0	42397743.0	3956020.0	5246848	2085140.0	1364945.0	434871.0	3085211	1361892.0	9202868	803231.0	25039.0	2.0	26835779.0	8712132.0	34751035.0	2085409.0	96006.0	2178643.0	1061338.0	7230.0	1068494.0	401778.0	181.0	401959.0	2057101.0	171521.0	2227874.0	658029.0	11629.0	669653.0	213596.0	51735.0	285.0	152891.0	4687.0	93.0	124464493	119217645.0	123173665.0	127882124.0	538389.0	7937806.0	7936930.0	243376.0	120482707.0	4124.0	61229.0	502702.0	183170.0	309322.0	2144415	269539.0	524234.0	45587.0	0.0	236862.0	441219.0	315981.0	122709843.0	123408451.0	5710670.0	5012062.0	26501486	10588135.0	101919027.0	117832378.0	114930302	336063.0	317263.0	54265.0	13149083.0	0.0	429.0	477.0	5065.0
6	170813619	1998231.0	345670.0	876496.0	6995080.0	23537862.0	116060400.0	14756605.0	6455009.0	2426115.0	1063477.0	581502.0	266434.0	62718.0	12612384.0	56751450.0	5230465.0	6477659	2424336.0	1729401.0	525758.0	3648415	1798164.0	11708124	972516.0	25009.0	0.0	36292617.0	11566666.0	46779647.0	2847258.0	117888.0	2961506.0	1329267.0	7404.0	1336575.0	458635.0	164.0	458799.0	2691630.0	190764.0	2881463.0	804289.0	10989.0	815277.0	277500.0	56448.0	163.0	195843.0	4599.0	5.0	167581385	161103726.0	166334191.0	172148555.0	663295.0	7973688.0	7972824.0	222434.0	164838162.0	5173.0	56513.0	669092.0	291595.0	339932.0	2567053	297712.0	581861.0	68212.0	0.0	277573.0	462061.0	331488.0	166387534.0	167262854.0	6424316.0	5548996.0	32265398	11383721.0	140546452.0	161428129.0	156601180	360626.0	331154.0	67149.0	15846640.0	0.0	260.0	137.0	3404.0
7	210857960	2468101.0	359396.0	1066029.0	8669001.0	29209479.0	143724611.0	18309319.0	7895696.0	2829324.0	1152452.0	562185.0	240556.0	52147.0	14926045.0	69601450.0	6343589.0	7569032	2692545.0	2040596.0	634853.0	4137559	2201038.0	13912621	1119248.0	23141.0	22.0	44910445.0	14144070.0	57722511.0	3523417.0	136755.0	3655899.0	1537701.0	6981.0	1544605.0	486025.0	158.0	486183.0	3241464.0	199784.0	3440299.0	913145.0	9286.0	922427.0	329818.0	57324.0	111.0	234695.0	5287.0	13.0	206982472	199413440.0	205757029.0	212527713.0	798348.0	7828582.0	7827656.0	204484.0	205497479.0	6120.0	52088.0	839276.0	405290.0	350435.0	2975973	319313.0	630527.0	90682.0	0.0	316595.0	475961.0	346078.0	206353388.0	207370558.0	6972673.0	5955503.0	37097619	11882388.0	176228442.0	201443673.0	195871436	330873.0	327212.0	72234.0	17121315.0	0.0	320.0	110.0	2437.0
8	241021245	2828169.0	360085.0	1200860.0	9926504.0	33594722.0	164701856.0	20998173.0	8922488.0	3073421.0	1150027.0	515858.0	204266.0	37463.0	16463843.0	79147558.0	7149354.0	8294057	2848778.0	2225763.0	728870.0	4446478	2490646.0	15443411	1204934.0	21033.0	0.0	51525175.0	16018740.0	66018411.0	4041520.0	146587.0	4183291.0	1656636.0	6087.0	1662636.0	482132.0	125.0	482257.0	3626194.0	202004.0	3827089.0	974425.0	8063.0	982476.0	364576.0	56722.0	96.0	260638.0	4635.0	3.0	236700060	228406003.0	235555357.0	242924180.0	925234.0	7472994.0	7471882.0	186790.0	236376420.0	7447.0	46860.0	969755.0	491592.0	333403.0	3253499	328949.0	658603.0	104505.0	0.0	340451.0	485830.0	352213.0	236572741.0	237697093.0	7276673.0	6152321.0	40218826	11990193.0	203630588.0	231859221.0	226716091	270701.0	305039.0	74024.0	16860190.0	0.0	236.0	64.0	2432.0
9	256986360	3050974.0	344724.0	1273818.0	10628453.0	35990718.0	176015100.0	22447815.0	9400891.0	3115651.0	1072796.0	438490.0	159458.0	25768.0	17054499.0	84022234.0	7564318.0	8600257	2869385.0	2298246.0	794035.0	4554392	2638591.0	16164575	1222719.0	18879.0	0.0	55101905.0	16929425.0	70402282.0	4340037.0	150594.0	4485591.0	1679415.0	5707.0	1685076.0	449960.0	98.0	450058.0	3805460.0	199300.0	4003691.0	975933.0	6763.0	982677.0	374434.0	52764.0	75.0	268662.0	4123.0	7.0	252473016	243872759.0	251437077.0	259034881.0	1002453.0	6862494.0	6861626.0	169988.0	253174840.0	8132.0	41983.0	1041284.0	545965.0	299717.0	3363189	327669.0	649264.0	111782.0	0.0	345510.0	478011.0	345628.0	252769504.0	253937311.0	7267830.0	6100023.0	41230138	11601151.0	218807196.0	248436183.0	244541332	205613.0	269470.0	65844.0	15288491.0	0.0	84.0	61.0	1898.0
